,date,flag,ticker,close,eliminar
4162,2020-07-16,True,IVVB11 BS Equity,184.5,
4163,2020-07-17,True,IVVB11 BS Equity,187.25,
4164,2020-07-20,True,IVVB11 BS Equity,187.61,
4165,2020-07-21,True,IVVB11 BS Equity,183.2,
4166,2020-07-22,True,IVVB11 BS Equity,180.35,
4167,2020-07-23,True,IVVB11 BS Equity,182.12,
4168,2020-07-24,True,IVVB11 BS Equity,180.68,
4169,2020-07-27,True,IVVB11 BS Equity,179.7,
4170,2020-07-28,True,IVVB11 BS Equity,179.25,
4171,2020-07-29,True,IVVB11 BS Equity,182.22,
4172,2020-07-30,True,IVVB11 BS Equity,180.8,
4173,2020-07-31,True,IVVB11 BS Equity,183.68,
4174,2020-08-03,True,IVVB11 BS Equity,188.9,
4175,2020-08-04,True,IVVB11 BS Equity,188.05,
4176,2020-08-05,True,IVVB11 BS Equity,189.84,
4177,2020-08-06,True,IVVB11 BS Equity,192.4,
4178,2020-08-07,True,IVVB11 BS Equity,196.75,
4179,2020-08-10,True,IVVB11 BS Equity,198.39,
4180,2020-08-11,True,IVVB11 BS Equity,194.8,
4181,2020-08-12,True,IVVB11 BS Equity,198.4,
4182,2020-08-13,True,IVVB11 BS Equity,196.0,
4183,2020-08-14,True,IVVB11 BS Equity,197.8,
4184,2020-08-17,True,IVVB11 BS Equity,201.1,
4185,2020-08-18,True,IVVB11 BS Equity,200.34,
4186,2020-08-19,True,IVVB11 BS Equity,202.35,
4187,2020-08-20,True,IVVB11 BS Equity,203.0,
4188,2020-08-21,True,IVVB11 BS Equity,207.0,
4189,2020-08-24,True,IVVB11 BS Equity,207.3,
4190,2020-08-25,True,IVVB11 BS Equity,205.39,
4191,2020-08-26,True,IVVB11 BS Equity,211.0,
4192,2020-08-27,True,IVVB11 BS Equity,210.2,
4193,2020-08-28,True,IVVB11 BS Equity,205.2,
4194,2020-08-31,True,IVVB11 BS Equity,207.15,
4195,2020-09-01,True,IVVB11 BS Equity,205.0,
4196,2020-09-02,True,IVVB11 BS Equity,206.61,
4197,2020-09-03,True,IVVB11 BS Equity,198.01,
4198,2020-09-04,True,IVVB11 BS Equity,195.6,
4199,2020-09-07,True,IVVB11 BS Equity,195.6,
4200,2020-09-08,True,IVVB11 BS Equity,192.46,
4201,2020-09-09,True,IVVB11 BS Equity,194.5,
4202,2020-09-10,True,IVVB11 BS Equity,192.4,
4203,2020-09-11,True,IVVB11 BS Equity,192.5,
4204,2020-09-14,True,IVVB11 BS Equity,192.4,
4205,2020-09-15,True,IVVB11 BS Equity,193.5,
4206,2020-09-16,True,IVVB11 BS Equity,192.0,
4207,2020-09-17,True,IVVB11 BS Equity,190.4,
4208,2020-09-18,True,IVVB11 BS Equity,193.8,
4209,2020-09-21,True,IVVB11 BS Equity,191.03,
4210,2020-09-22,True,IVVB11 BS Equity,195.8,
4211,2020-09-23,True,IVVB11 BS Equity,196.02,
4212,2020-09-24,True,IVVB11 BS Equity,193.02,
4213,2020-09-25,True,IVVB11 BS Equity,198.0,
4214,2020-09-28,True,IVVB11 BS Equity,204.5,
4215,2020-09-29,True,IVVB11 BS Equity,207.7,
4216,2020-09-30,True,IVVB11 BS Equity,203.98,
4217,2020-10-01,True,IVVB11 BS Equity,206.8,
4218,2020-10-02,True,IVVB11 BS Equity,205.4,
4219,2020-10-05,True,IVVB11 BS Equity,205.02,
4220,2020-10-06,True,IVVB11 BS Equity,203.45,
4221,2020-10-07,True,IVVB11 BS Equity,207.61,
4222,2020-10-08,True,IVVB11 BS Equity,208.0,
4223,2020-10-09,True,IVVB11 BS Equity,207.2,
4224,2020-10-12,True,IVVB11 BS Equity,207.2,
4225,2020-10-13,True,IVVB11 BS Equity,212.4,
4226,2020-10-14,True,IVVB11 BS Equity,211.27,
4227,2020-10-15,True,IVVB11 BS Equity,211.92,
4228,2020-10-16,True,IVVB11 BS Equity,212.61,
4229,2020-10-19,True,IVVB11 BS Equity,207.86,
4230,2020-10-20,True,IVVB11 BS Equity,208.68,
4231,2020-10-21,True,IVVB11 BS Equity,208.3,
4232,2020-10-22,True,IVVB11 BS Equity,209.2,
4233,2020-10-23,True,IVVB11 BS Equity,210.5,
4234,2020-10-26,True,IVVB11 BS Equity,206.94,
4235,2020-10-27,True,IVVB11 BS Equity,208.6,
4236,2020-10-28,True,IVVB11 BS Equity,204.0,
4237,2020-10-29,True,IVVB11 BS Equity,206.5,
4238,2020-10-30,True,IVVB11 BS Equity,202.6,
4239,2020-11-02,True,IVVB11 BS Equity,202.6,
4240,2020-11-03,True,IVVB11 BS Equity,210.0,
4241,2020-11-04,True,IVVB11 BS Equity,211.0,
4242,2020-11-05,True,IVVB11 BS Equity,210.5,
4243,2020-11-06,True,IVVB11 BS Equity,204.3,
4244,2020-11-09,True,IVVB11 BS Equity,206.2,
4245,2020-11-10,True,IVVB11 BS Equity,208.1,
4246,2020-11-11,True,IVVB11 BS Equity,210.0,
4247,2020-11-12,True,IVVB11 BS Equity,209.5,
4248,2020-11-13,True,IVVB11 BS Equity,212.5,
4249,2020-11-16,True,IVVB11 BS Equity,213.4,
4250,2020-11-17,True,IVVB11 BS Equity,211.01,
4251,2020-11-18,True,IVVB11 BS Equity,206.92,
4252,2020-11-19,True,IVVB11 BS Equity,205.1,
4253,2020-11-20,True,IVVB11 BS Equity,206.91,
4254,2020-11-23,True,IVVB11 BS Equity,211.0,
4255,2020-11-24,True,IVVB11 BS Equity,211.49,
4256,2020-11-25,True,IVVB11 BS Equity,209.0,
4257,2020-11-26,True,IVVB11 BS Equity,208.5,
4258,2020-11-27,True,IVVB11 BS Equity,211.0,
4259,2020-11-30,True,IVVB11 BS Equity,210.0,
4260,2020-12-01,True,IVVB11 BS Equity,207.0,
4261,2020-12-02,True,IVVB11 BS Equity,207.35,
4262,2020-12-03,True,IVVB11 BS Equity,205.0,
4263,2020-12-04,True,IVVB11 BS Equity,205.9,
4264,2020-12-07,True,IVVB11 BS Equity,203.6,
4265,2020-12-08,True,IVVB11 BS Equity,205.4,
4266,2020-12-09,True,IVVB11 BS Equity,204.7,
4267,2020-12-10,True,IVVB11 BS Equity,199.8,
4268,2020-12-11,True,IVVB11 BS Equity,200.65,
4269,2020-12-14,True,IVVB11 BS Equity,201.2,
4270,2020-12-15,True,IVVB11 BS Equity,203.2,
4271,2020-12-16,True,IVVB11 BS Equity,203.3,
4272,2020-12-17,True,IVVB11 BS Equity,203.0,
4273,2020-12-18,True,IVVB11 BS Equity,203.05,
4274,2020-12-21,True,IVVB11 BS Equity,204.4,
4275,2020-12-22,True,IVVB11 BS Equity,205.01,
4276,2020-12-23,True,IVVB11 BS Equity,207.32,
4277,2020-12-24,True,IVVB11 BS Equity,207.32,
4278,2020-12-25,True,IVVB11 BS Equity,207.32,
4279,2020-12-28,True,IVVB11 BS Equity,211.5,
4280,2020-12-29,True,IVVB11 BS Equity,210.0,
4281,2020-12-30,True,IVVB11 BS Equity,210.04,
4282,2020-12-31,True,IVVB11 BS Equity,210.04,
4283,2021-01-01,True,IVVB11 BS Equity,210.04,
4284,2021-01-04,True,IVVB11 BS Equity,210.8,
4285,2021-01-05,True,IVVB11 BS Equity,212.9,
4286,2021-01-06,True,IVVB11 BS Equity,215.76,
4287,2021-01-07,True,IVVB11 BS Equity,222.35,
4288,2021-01-08,True,IVVB11 BS Equity,224.0,
4289,2021-01-11,True,IVVB11 BS Equity,226.5,
4290,2021-01-12,True,IVVB11 BS Equity,219.0,
4291,2021-01-13,True,IVVB11 BS Equity,218.5,
4292,2021-01-14,True,IVVB11 BS Equity,214.02,
4293,2021-01-15,True,IVVB11 BS Equity,215.4,
4294,2021-01-18,True,IVVB11 BS Equity,215.14,
4295,2021-01-19,True,IVVB11 BS Equity,220.24,
4296,2021-01-20,True,IVVB11 BS Equity,221.35,
4297,2021-01-21,True,IVVB11 BS Equity,223.83,
4298,2021-01-22,True,IVVB11 BS Equity,226.9,
4299,2021-01-25,True,IVVB11 BS Equity,226.9,
4300,2021-01-26,True,IVVB11 BS Equity,223.68,
4301,2021-01-27,True,IVVB11 BS Equity,218.0,
4302,2021-01-28,True,IVVB11 BS Equity,223.5,
4303,2021-01-29,True,IVVB11 BS Equity,220.0,
4304,2021-02-01,True,IVVB11 BS Equity,221.3,
4305,2021-02-02,True,IVVB11 BS Equity,222.23,
4306,2021-02-03,True,IVVB11 BS Equity,223.0,
4307,2021-02-04,True,IVVB11 BS Equity,227.6,
4308,2021-02-05,True,IVVB11 BS Equity,226.5,
4309,2021-02-08,True,IVVB11 BS Equity,227.0,
4310,2021-02-09,True,IVVB11 BS Equity,228.0,
4311,2021-02-10,True,IVVB11 BS Equity,228.3,
4312,2021-02-11,True,IVVB11 BS Equity,228.48,
4313,2021-02-12,True,IVVB11 BS Equity,229.4,
4314,2021-02-15,True,IVVB11 BS Equity,229.4,
4315,2021-02-16,True,IVVB11 BS Equity,229.4,
4316,2021-02-17,True,IVVB11 BS Equity,230.0,
4317,2021-02-18,True,IVVB11 BS Equity,229.8,
4318,2021-02-19,True,IVVB11 BS Equity,228.0,
4319,2021-02-22,True,IVVB11 BS Equity,229.5,
4320,2021-02-23,True,IVVB11 BS Equity,228.0,
4321,2021-02-24,True,IVVB11 BS Equity,230.75,
4322,2021-02-25,True,IVVB11 BS Equity,229.2,
4323,2021-02-26,True,IVVB11 BS Equity,231.0,
4324,2021-03-01,True,IVVB11 BS Equity,238.8,
4325,2021-03-02,True,IVVB11 BS Equity,238.4,
4326,2021-03-03,True,IVVB11 BS Equity,232.1,
4327,2021-03-04,True,IVVB11 BS Equity,231.3,
4328,2021-03-05,True,IVVB11 BS Equity,237.0,
4329,2021-03-08,True,IVVB11 BS Equity,243.25,
4330,2021-03-09,True,IVVB11 BS Equity,244.25,
4331,2021-03-10,True,IVVB11 BS Equity,240.68,
4332,2021-03-11,True,IVVB11 BS Equity,236.95,
4333,2021-03-12,True,IVVB11 BS Equity,237.2,
4334,2021-03-15,True,IVVB11 BS Equity,242.0,
4335,2021-03-16,True,IVVB11 BS Equity,241.95,
4336,2021-03-17,True,IVVB11 BS Equity,241.9,
4337,2021-03-18,True,IVVB11 BS Equity,236.9,
4338,2021-03-19,True,IVVB11 BS Equity,232.2,
4339,2021-03-22,True,IVVB11 BS Equity,236.25,
4340,2021-03-23,True,IVVB11 BS Equity,234.58,
4341,2021-03-24,True,IVVB11 BS Equity,237.0,
4342,2021-03-25,True,IVVB11 BS Equity,240.71,
4343,2021-03-26,True,IVVB11 BS Equity,246.8,
4344,2021-03-29,True,IVVB11 BS Equity,247.87,
4345,2021-03-30,True,IVVB11 BS Equity,247.5,
4346,2021-03-31,True,IVVB11 BS Equity,243.2,
4347,2021-04-01,True,IVVB11 BS Equity,249.4,
4348,2021-04-02,True,IVVB11 BS Equity,249.4,
4349,2021-04-05,True,IVVB11 BS Equity,251.5,
4350,2021-04-06,True,IVVB11 BS Equity,247.99,
4351,2021-04-07,True,IVVB11 BS Equity,250.25,
4352,2021-04-08,True,IVVB11 BS Equity,248.5,
4353,2021-04-09,True,IVVB11 BS Equity,254.0,
4354,2021-04-12,True,IVVB11 BS Equity,256.54,
4355,2021-04-13,True,IVVB11 BS Equity,257.2,
4356,2021-04-14,True,IVVB11 BS Equity,254.29,
4357,2021-04-15,True,IVVB11 BS Equity,254.95,
4358,2021-04-16,True,IVVB11 BS Equity,255.0,
4359,2021-04-19,True,IVVB11 BS Equity,251.65,
4360,2021-04-20,True,IVVB11 BS Equity,249.8,
4361,2021-04-21,True,IVVB11 BS Equity,249.8,
4362,2021-04-22,True,IVVB11 BS Equity,245.28,
4363,2021-04-23,True,IVVB11 BS Equity,249.0,
4364,2021-04-26,True,IVVB11 BS Equity,247.5,
4365,2021-04-27,True,IVVB11 BS Equity,248.5,
4366,2021-04-28,True,IVVB11 BS Equity,244.0,
4367,2021-04-29,True,IVVB11 BS Equity,244.5,
4368,2021-04-30,True,IVVB11 BS Equity,247.0,
4369,2021-05-03,True,IVVB11 BS Equity,247.39,
4370,2021-05-04,True,IVVB11 BS Equity,246.2,
4371,2021-05-05,True,IVVB11 BS Equity,242.5,
4372,2021-05-06,True,IVVB11 BS Equity,241.2,
4373,2021-05-07,True,IVVB11 BS Equity,240.36,
4374,2021-05-10,True,IVVB11 BS Equity,237.5,
4375,2021-05-11,True,IVVB11 BS Equity,235.9,
4376,2021-05-12,True,IVVB11 BS Equity,235.0,
4377,2021-05-13,True,IVVB11 BS Equity,236.35,
4378,2021-05-14,True,IVVB11 BS Equity,239.0,
4379,2021-05-17,True,IVVB11 BS Equity,238.9,
4380,2021-05-18,True,IVVB11 BS Equity,235.85,
4381,2021-05-19,True,IVVB11 BS Equity,237.5,
4382,2021-05-20,True,IVVB11 BS Equity,238.0,
4383,2021-05-21,True,IVVB11 BS Equity,242.0,
4384,2021-05-24,True,IVVB11 BS Equity,242.5,
4385,2021-05-25,True,IVVB11 BS Equity,242.43,
4386,2021-05-26,True,IVVB11 BS Equity,241.5,
4387,2021-05-27,True,IVVB11 BS Equity,240.6,
4388,2021-05-28,True,IVVB11 BS Equity,238.9,
4389,2021-05-31,True,IVVB11 BS Equity,238.0,
4390,2021-06-01,True,IVVB11 BS Equity,234.5,
4391,2021-06-02,True,IVVB11 BS Equity,232.9,
4392,2021-06-03,True,IVVB11 BS Equity,232.9,
4393,2021-06-04,True,IVVB11 BS Equity,231.71,
4394,2021-06-07,True,IVVB11 BS Equity,231.46,
4395,2021-06-08,True,IVVB11 BS Equity,231.47,
4396,2021-06-09,True,IVVB11 BS Equity,232.0,
4397,2021-06-10,True,IVVB11 BS Equity,234.1,
4398,2021-06-11,True,IVVB11 BS Equity,237.4,
4399,2021-06-14,True,IVVB11 BS Equity,234.9,
4400,2021-06-15,True,IVVB11 BS Equity,232.9,
4401,2021-06-16,True,IVVB11 BS Equity,232.8,
4402,2021-06-17,True,IVVB11 BS Equity,230.2,
4403,2021-06-18,True,IVVB11 BS Equity,229.4,
4404,2021-06-21,True,IVVB11 BS Equity,230.0,
4405,2021-06-22,True,IVVB11 BS Equity,229.99,
4406,2021-06-23,True,IVVB11 BS Equity,228.0,
4407,2021-06-24,True,IVVB11 BS Equity,226.7,
4408,2021-06-25,True,IVVB11 BS Equity,228.6,
4409,2021-06-28,True,IVVB11 BS Equity,229.7,
4410,2021-06-29,True,IVVB11 BS Equity,229.7,
4411,2021-06-30,True,IVVB11 BS Equity,232.5,
4412,2021-07-01,True,IVVB11 BS Equity,236.2,
4413,2021-07-02,True,IVVB11 BS Equity,238.1,
4414,2021-07-05,True,IVVB11 BS Equity,239.2,
4415,2021-07-06,True,IVVB11 BS Equity,245.2,
4416,2021-07-07,True,IVVB11 BS Equity,248.95,
4417,2021-07-08,True,IVVB11 BS Equity,247.0,
4418,2021-07-09,True,IVVB11 BS Equity,247.0,
4419,2021-07-12,True,IVVB11 BS Equity,247.0,
4420,2021-07-13,True,IVVB11 BS Equity,246.5,
4421,2021-07-14,True,IVVB11 BS Equity,242.21,
4422,2021-07-15,True,IVVB11 BS Equity,242.3,
4423,2021-07-16,True,IVVB11 BS Equity,241.4,
4424,2021-07-19,True,IVVB11 BS Equity,242.3,
4425,2021-07-20,True,IVVB11 BS Equity,246.39,
4426,2021-07-21,True,IVVB11 BS Equity,246.35,
4427,2021-07-22,True,IVVB11 BS Equity,248.87,
4428,2021-07-23,True,IVVB11 BS Equity,249.65,
4429,2021-07-26,True,IVVB11 BS Equity,248.98,
4430,2021-07-27,True,IVVB11 BS Equity,248.9,
4431,2021-07-28,True,IVVB11 BS Equity,244.67,
4432,2021-07-29,True,IVVB11 BS Equity,244.5,
4433,2021-07-30,True,IVVB11 BS Equity,250.35,
4434,2021-08-02,True,IVVB11 BS Equity,249.0,
4435,2021-08-03,True,IVVB11 BS Equity,249.8,
4436,2021-08-04,True,IVVB11 BS Equity,248.73,
4437,2021-08-05,True,IVVB11 BS Equity,251.3,
4438,2021-08-06,True,IVVB11 BS Equity,253.5,
4439,2021-08-09,True,IVVB11 BS Equity,252.73,
4440,2021-08-10,True,IVVB11 BS Equity,250.8,
4441,2021-08-11,True,IVVB11 BS Equity,253.1,
4442,2021-08-12,True,IVVB11 BS Equity,254.9,
4443,2021-08-13,True,IVVB11 BS Equity,254.89,
4444,2021-08-16,True,IVVB11 BS Equity,257.0,
4445,2021-08-17,True,IVVB11 BS Equity,254.55,
4446,2021-08-18,True,IVVB11 BS Equity,256.5,
4447,2021-08-19,True,IVVB11 BS Equity,260.39,
4448,2021-08-20,True,IVVB11 BS Equity,259.79,
4449,2021-08-23,True,IVVB11 BS Equity,263.09,
4450,2021-08-24,True,IVVB11 BS Equity,257.65,
4451,2021-08-25,True,IVVB11 BS Equity,254.7,
4452,2021-08-26,True,IVVB11 BS Equity,255.46,
4453,2021-08-27,True,IVVB11 BS Equity,255.45,
4454,2021-08-30,True,IVVB11 BS Equity,256.0,
4455,2021-08-31,True,IVVB11 BS Equity,254.0,
4456,2021-09-01,True,IVVB11 BS Equity,256.49,
4457,2021-09-02,True,IVVB11 BS Equity,255.2,
4458,2021-09-03,True,IVVB11 BS Equity,256.5,
4459,2021-09-06,True,IVVB11 BS Equity,256.25,
4460,2021-09-07,True,IVVB11 BS Equity,256.25,
4461,2021-09-08,True,IVVB11 BS Equity,261.5,
4462,2021-09-09,True,IVVB11 BS Equity,256.0,
4463,2021-09-10,True,IVVB11 BS Equity,256.0,
4464,2021-09-13,True,IVVB11 BS Equity,252.85,
4465,2021-09-14,True,IVVB11 BS Equity,254.0,
4466,2021-09-15,True,IVVB11 BS Equity,255.65,
4467,2021-09-16,True,IVVB11 BS Equity,256.35,
4468,2021-09-17,True,IVVB11 BS Equity,254.52,
4469,2021-09-20,True,IVVB11 BS Equity,252.43,
4470,2021-09-21,True,IVVB11 BS Equity,249.92,
4471,2021-09-22,True,IVVB11 BS Equity,253.01,
4472,2021-09-23,True,IVVB11 BS Equity,257.2,
4473,2021-09-24,True,IVVB11 BS Equity,259.0,
4474,2021-09-27,True,IVVB11 BS Equity,259.4,
4475,2021-09-28,True,IVVB11 BS Equity,256.35,
4476,2021-09-29,True,IVVB11 BS Equity,256.82,
4477,2021-09-30,True,IVVB11 BS Equity,255.0,
4478,2021-10-01,True,IVVB11 BS Equity,254.0,
4479,2021-10-04,True,IVVB11 BS Equity,254.18,
4480,2021-10-05,True,IVVB11 BS Equity,258.7,
4481,2021-10-06,True,IVVB11 BS Equity,260.04,
4482,2021-10-07,True,IVVB11 BS Equity,263.7,
4483,2021-10-08,True,IVVB11 BS Equity,263.01,
4484,2021-10-11,True,IVVB11 BS Equity,263.55,
4485,2021-10-13,True,IVVB11 BS Equity,261.56,
4486,2021-10-14,True,IVVB11 BS Equity,265.72,
4487,2021-10-15,True,IVVB11 BS Equity,266.0,
4488,2021-10-18,True,IVVB11 BS Equity,269.8,
4489,2021-10-19,True,IVVB11 BS Equity,274.01,
4490,2021-10-20,True,IVVB11 BS Equity,274.99,
4491,2021-10-21,True,IVVB11 BS Equity,280.0,
4492,2021-10-22,True,IVVB11 BS Equity,278.88,
4493,2021-10-25,True,IVVB11 BS Equity,276.5,
4494,2021-10-26,True,IVVB11 BS Equity,277.98,
4495,2021-10-27,True,IVVB11 BS Equity,275.2,
4496,2021-10-28,True,IVVB11 BS Equity,281.9,
4497,2021-10-29,True,IVVB11 BS Equity,283.0,
4498,2021-11-01,True,IVVB11 BS Equity,284.0,
4499,2021-11-03,True,IVVB11 BS Equity,283.3,
4500,2021-11-04,True,IVVB11 BS Equity,285.9,
4501,2021-11-05,True,IVVB11 BS Equity,282.95,
4502,2021-11-08,True,IVVB11 BS Equity,283.97,
4503,2021-11-09,True,IVVB11 BS Equity,280.0,
4504,2021-11-10,True,IVVB11 BS Equity,278.46,
4505,2021-11-11,True,IVVB11 BS Equity,273.9,
4506,2021-11-12,True,IVVB11 BS Equity,278.12,
4507,2021-11-16,True,IVVB11 BS Equity,281.01,
4508,2021-11-17,True,IVVB11 BS Equity,282.96,
4509,2021-11-18,True,IVVB11 BS Equity,284.68,
4510,2021-11-19,True,IVVB11 BS Equity,286.41,
4511,2021-11-22,True,IVVB11 BS Equity,285.69,
4512,2021-11-23,True,IVVB11 BS Equity,285.45,
4513,2021-11-24,True,IVVB11 BS Equity,286.21,
4514,2021-11-25,True,IVVB11 BS Equity,285.5,
4515,2021-11-26,True,IVVB11 BS Equity,279.15,
4516,2021-11-29,True,IVVB11 BS Equity,284.0,
4517,2021-11-30,True,IVVB11 BS Equity,280.55,
4518,2021-12-01,True,IVVB11 BS Equity,279.0,
4519,2021-12-02,True,IVVB11 BS Equity,281.0,
4520,2021-12-03,True,IVVB11 BS Equity,279.1,
4521,2021-12-06,True,IVVB11 BS Equity,284.02,
4522,2021-12-07,True,IVVB11 BS Equity,287.09,
4523,2021-12-08,True,IVVB11 BS Equity,284.0,
4524,2021-12-09,True,IVVB11 BS Equity,283.12,
4525,2021-12-10,True,IVVB11 BS Equity,287.22,
4526,2021-12-13,True,IVVB11 BS Equity,288.0,
4527,2021-12-14,True,IVVB11 BS Equity,286.67,
4528,2021-12-15,True,IVVB11 BS Equity,290.88,
4529,2021-12-16,True,IVVB11 BS Equity,290.35,
4530,2021-12-17,True,IVVB11 BS Equity,286.74,
4531,2021-12-20,True,IVVB11 BS Equity,286.23,
4532,2021-12-21,True,IVVB11 BS Equity,291.3,
4533,2021-12-22,True,IVVB11 BS Equity,290.22,
4534,2021-12-23,True,IVVB11 BS Equity,292.59,
4535,2021-12-24,True,IVVB11 BS Equity,292.59,
4536,2021-12-27,True,IVVB11 BS Equity,294.56,
4537,2021-12-28,True,IVVB11 BS Equity,294.03,
4538,2021-12-29,True,IVVB11 BS Equity,297.75,
4539,2021-12-30,True,IVVB11 BS Equity,293.56,
4540,2021-12-31,True,IVVB11 BS Equity,293.56,
4541,2022-01-03,True,IVVB11 BS Equity,297.0,
4542,2022-01-04,True,IVVB11 BS Equity,296.55,
4543,2022-01-05,True,IVVB11 BS Equity,293.6,
4544,2022-01-06,True,IVVB11 BS Equity,291.3,
4545,2022-01-07,True,IVVB11 BS Equity,287.95,
4546,2022-01-10,True,IVVB11 BS Equity,288.0,
4547,2022-01-11,True,IVVB11 BS Equity,286.9,
4548,2022-01-12,True,IVVB11 BS Equity,285.32,
4549,2022-01-13,True,IVVB11 BS Equity,282.0,
4550,2022-01-14,True,IVVB11 BS Equity,280.3,
4551,2022-01-17,True,IVVB11 BS Equity,281.0,
4552,2022-01-18,True,IVVB11 BS Equity,277.94,
4553,2022-01-19,True,IVVB11 BS Equity,269.8,
4554,2022-01-20,True,IVVB11 BS Equity,265.3,
4555,2022-01-21,True,IVVB11 BS Equity,261.0,
4556,2022-01-24,True,IVVB11 BS Equity,262.3,
4557,2022-01-25,True,IVVB11 BS Equity,258.8,
4558,2022-01-26,True,IVVB11 BS Equity,256.6,
4559,2022-01-27,True,IVVB11 BS Equity,254.05,
4560,2022-01-28,True,IVVB11 BS Equity,259.05,
4561,2022-01-31,True,IVVB11 BS Equity,260.4,
4562,2022-02-01,True,IVVB11 BS Equity,260.01,
4563,2022-02-02,True,IVVB11 BS Equity,262.0,
4564,2022-02-03,True,IVVB11 BS Equity,260.5,
4565,2022-02-04,True,IVVB11 BS Equity,260.2,
4566,2022-02-07,True,IVVB11 BS Equity,257.8,
4567,2022-02-08,True,IVVB11 BS Equity,260.0,
4568,2022-02-09,True,IVVB11 BS Equity,262.0,
4569,2022-02-10,True,IVVB11 BS Equity,258.0,
4570,2022-02-11,True,IVVB11 BS Equity,253.0,
4571,2022-02-14,True,IVVB11 BS Equity,250.0,
4572,2022-02-15,True,IVVB11 BS Equity,251.4,
4573,2022-02-16,True,IVVB11 BS Equity,249.74,
4574,2022-02-17,True,IVVB11 BS Equity,246.71,
4575,2022-02-18,True,IVVB11 BS Equity,243.4,
4576,2022-02-21,True,IVVB11 BS Equity,237.5,
4577,2022-02-22,True,IVVB11 BS Equity,236.4,
4578,2022-02-23,True,IVVB11 BS Equity,232.0,
4579,2022-02-24,True,IVVB11 BS Equity,238.0,
4580,2022-02-25,True,IVVB11 BS Equity,245.5,
4581,2022-03-02,True,IVVB11 BS Equity,243.6,
4582,2022-03-03,True,IVVB11 BS Equity,239.4,
4583,2022-03-04,True,IVVB11 BS Equity,239.1,
4584,2022-03-07,True,IVVB11 BS Equity,234.0,
4585,2022-03-08,True,IVVB11 BS Equity,230.4,
4586,2022-03-09,True,IVVB11 BS Equity,234.0,
4587,2022-03-10,True,IVVB11 BS Equity,233.4,
4588,2022-03-11,True,IVVB11 BS Equity,233.35,
4589,2022-03-14,True,IVVB11 BS Equity,234.4,
4590,2022-03-15,True,IVVB11 BS Equity,240.15,
4591,2022-03-16,True,IVVB11 BS Equity,243.0,
4592,2022-03-17,True,IVVB11 BS Equity,242.6,
4593,2022-03-18,True,IVVB11 BS Equity,244.5,
4594,2022-03-21,True,IVVB11 BS Equity,241.35,
4595,2022-03-22,True,IVVB11 BS Equity,242.65,
4596,2022-03-23,True,IVVB11 BS Equity,235.8,
4597,2022-03-24,True,IVVB11 BS Equity,237.5,
4598,2022-03-25,True,IVVB11 BS Equity,235.45,
4599,2022-03-28,True,IVVB11 BS Equity,238.3,
4600,2022-03-29,True,IVVB11 BS Equity,240.65,
4601,2022-03-30,True,IVVB11 BS Equity,240.56,
4602,2022-03-31,True,IVVB11 BS Equity,235.65,
4603,2022-04-01,True,IVVB11 BS Equity,231.99,
4604,2022-04-04,True,IVVB11 BS Equity,230.88,
4605,2022-04-05,True,IVVB11 BS Equity,230.5,
4606,2022-04-06,True,IVVB11 BS Equity,231.5,
4607,2022-04-07,True,IVVB11 BS Equity,233.0,
4608,2022-04-08,True,IVVB11 BS Equity,231.03,
4609,2022-04-11,True,IVVB11 BS Equity,226.1,
4610,2022-04-12,True,IVVB11 BS Equity,224.5,
4611,2022-04-13,True,IVVB11 BS Equity,227.4,
4612,2022-04-14,True,IVVB11 BS Equity,225.2,
4613,2022-04-18,True,IVVB11 BS Equity,223.51,
4614,2022-04-19,True,IVVB11 BS Equity,227.15,
4615,2022-04-20,True,IVVB11 BS Equity,225.5,
4616,2022-04-22,True,IVVB11 BS Equity,224.0,
4617,2022-04-25,True,IVVB11 BS Equity,228.47,
4618,2022-04-26,True,IVVB11 BS Equity,227.4,
4619,2022-04-27,True,IVVB11 BS Equity,227.0,
4620,2022-04-28,True,IVVB11 BS Equity,232.0,
4621,2022-04-29,True,IVVB11 BS Equity,224.1,
4622,2022-05-02,True,IVVB11 BS Equity,230.2,
4623,2022-05-03,True,IVVB11 BS Equity,226.75,
4624,2022-05-04,True,IVVB11 BS Equity,231.0,
4625,2022-05-05,True,IVVB11 BS Equity,228.0,
4626,2022-05-06,True,IVVB11 BS Equity,229.15,
4627,2022-05-09,True,IVVB11 BS Equity,225.0,
4628,2022-05-10,True,IVVB11 BS Equity,224.5,
4629,2022-05-11,True,IVVB11 BS Equity,221.75,
4630,2022-05-12,True,IVVB11 BS Equity,220.62,
4631,2022-05-13,True,IVVB11 BS Equity,222.25,
4632,2022-05-16,True,IVVB11 BS Equity,221.94,
4633,2022-05-17,True,IVVB11 BS Equity,221.86,
4634,2022-05-18,True,IVVB11 BS Equity,214.0,
4635,2022-05-19,True,IVVB11 BS Equity,211.0,
4636,2022-05-20,True,IVVB11 BS Equity,208.89,
4637,2022-05-23,True,IVVB11 BS Equity,209.69,
4638,2022-05-24,True,IVVB11 BS Equity,209.95,
4639,2022-05-25,True,IVVB11 BS Equity,210.2,
4640,2022-05-26,True,IVVB11 BS Equity,211.75,
4641,2022-05-27,True,IVVB11 BS Equity,216.0,
4642,2022-05-30,True,IVVB11 BS Equity,216.39,
4643,2022-05-31,True,IVVB11 BS Equity,214.5,
